ID,label
45252,0
45253,3
45254,5
45255,2
45256,2
45257,3
45258,3
45259,5
45260,5
45261,8
45262,0
45263,7
45264,6
45265,2
45266,0
45267,1
45268,6
45269,4
45270,7
45271,4
45272,2
45273,8
45274,0
45275,6
45276,7
45277,4
45278,1
45279,4
45280,4
45281,4
45282,8
45283,6
45284,3
45285,5
45286,6
45287,6
45288,4
45289,3
45290,7
45291,4
45292,4
45293,8
45294,6
45295,0
45296,6
45297,6
45298,6
45299,3
45300,3
45301,8
45302,5
45303,4
45304,2
45305,4
45306,2
45307,5
45308,7
45309,4
45310,6
45311,3
45312,7
45313,5
45314,4
45315,7
45316,4
45317,2
45318,5
45319,4
45320,2
45321,8
45322,7
45323,5
45324,3
45325,1
45326,2
45327,5
45328,0
45329,2
45330,6
45331,1
45332,2
45333,6
45334,1
45335,4
45336,0
45337,2
45338,2
45339,7
45340,5
45341,3
45342,1
45343,4
45344,6
45345,6
45346,6
45347,2
45348,4
45349,3
45350,7
45351,4
45352,5
45353,4
45354,6
45355,0
45356,7
45357,4
45358,2
45359,7
45360,1
45361,8
45362,4
45363,4
45364,1
45365,8
45366,0
45367,5
45368,5
45369,7
45370,7
45371,2
45372,3
45373,7
45374,6
45375,4
45376,6
45377,5
45378,3
45379,8
45380,4
45381,7
45382,2
45383,4
45384,2
45385,7
45386,4
45387,4
45388,5
45389,3
45390,5
45391,4
45392,4
45393,2
45394,6
45395,4
45396,1
45397,8
45398,7
45399,0
45400,7
45401,5
45402,3
45403,4
45404,6
45405,3
45406,4
45407,3
45408,6
45409,0
45410,7
45411,6
45412,5
45413,5
45414,7
45415,2
45416,6
45417,4
45418,4
45419,4
45420,3
45421,7
45422,0
45423,1
45424,2
45425,4
45426,3
45427,6
45428,8
45429,7
45430,0
45431,6
45432,6
45433,4
45434,8
45435,6
45436,1
45437,3
45438,6
45439,7
45440,2
45441,3
45442,3
45443,4
45444,2
45445,4
45446,3
45447,5
45448,2
45449,5
45450,4
45451,0
45452,2
45453,5
45454,4
45455,4
45456,6
45457,4
45458,1
45459,5
45460,8
45461,4
45462,0
45463,4
45464,2
45465,5
45466,1
45467,4
45468,8
45469,4
45470,2
45471,6
45472,0
45473,7
45474,2
45475,3
45476,8
45477,4
45478,2
45479,6
45480,3
45481,4
45482,4
45483,6
45484,1
45485,0
45486,3
45487,1
45488,6
45489,0
45490,8
45491,8
45492,3
45493,4
45494,7
45495,6
45496,8
45497,3
45498,7
45499,7
45500,3
45501,7
45502,5
45503,7
45504,7
45505,5
45506,4
45507,3
45508,8
45509,6
45510,8
45511,4
45512,3
45513,2
45514,3
45515,4
45516,1
45517,8
45518,7
45519,4
45520,6
45521,1
45522,3
45523,2
45524,3
45525,0
45526,1
45527,4
45528,7
45529,4
45530,2
45531,0
45532,6
45533,6
45534,4
45535,1
45536,0
45537,1
45538,7
45539,4
45540,0
45541,5
45542,4
45543,1
45544,0
45545,4
45546,2
45547,0
45548,3
45549,1
45550,6
45551,3
45552,6
45553,5
45554,7
45555,7
45556,3
45557,7
45558,5
45559,0
45560,0
45561,5
45562,7
45563,1
45564,6
45565,2
45566,8
45567,5
45568,2
45569,1
45570,4
45571,6
45572,7
45573,4
45574,4
45575,6
45576,4
45577,4
45578,0
45579,1
45580,3
45581,2
45582,5
45583,0
45584,4
45585,1
45586,1
45587,3
45588,2
45589,0
45590,8
45591,2
45592,4
45593,6
45594,7
45595,0
45596,6
45597,5
45598,3
45599,3
45600,6
45601,7
45602,4
45603,3
45604,0
45605,4
45606,6
45607,6
45608,7
45609,4
45610,2
45611,7
45612,3
45613,7
45614,6
45615,4
45616,2
45617,4
45618,6
45619,2
45620,4
45621,5
45622,7
45623,4
45624,4
45625,0
45626,8
45627,7
45628,8
45629,4
45630,2
45631,4
45632,4
45633,3
45634,8
45635,6
45636,4
45637,4
45638,0
45639,3
45640,5
45641,0
45642,6
45643,3
45644,1
45645,4
45646,4
45647,7
45648,6
45649,7
45650,4
45651,0
45652,7
45653,1
45654,4
45655,6
45656,3
45657,0
45658,2
45659,7
45660,7
45661,5
45662,5
45663,8
45664,4
45665,3
45666,8
45667,7
45668,7
45669,1
45670,6
45671,3
45672,2
45673,2
45674,8
45675,4
45676,5
45677,7
45678,6
45679,0
45680,6
45681,3
45682,3
45683,0
45684,8
45685,4
45686,5
45687,3
45688,0
45689,5
45690,6
45691,2
45692,2
45693,3
45694,4
45695,4
45696,6
45697,6
45698,2
45699,3
45700,2
45701,5
45702,5
45703,4
45704,0
45705,2
45706,1
45707,7
45708,3
45709,7
45710,6
45711,5
45712,7
45713,3
45714,6
45715,4
45716,8
45717,7
45718,3
45719,2
45720,0
45721,0
45722,0
45723,5
45724,0
45725,7
45726,5
45727,0
45728,3
45729,6
45730,5
45731,3
45732,6
45733,2
45734,4
45735,4
45736,1
45737,7
45738,6
45739,2
45740,0
45741,3
45742,4
45743,0
45744,5
45745,0
45746,2
45747,0
45748,5
45749,6
45750,2
45751,1
45752,6
45753,6
45754,8
45755,7
45756,6
45757,1
45758,5
45759,5
45760,2
45761,3
45762,1
45763,7
45764,3
45765,0
45766,6
45767,0
45768,6
45769,6
45770,3
45771,4
45772,7
45773,4
45774,6
45775,7
45776,5
45777,3
45778,4
45779,3
45780,1
45781,1
45782,1
45783,5
45784,3
45785,0
45786,3
45787,0
45788,5
45789,5
45790,3
45791,6
45792,4
45793,4
45794,3
45795,7
45796,8
45797,6
45798,7
45799,3
45800,3
45801,0
45802,2
45803,4
45804,3
45805,1
45806,2
45807,3
45808,2
45809,2
45810,3
45811,2
45812,5
45813,8
45814,1
45815,4
45816,0
45817,1
45818,6
45819,8
45820,0
45821,2
45822,7
45823,5
45824,6
45825,0
45826,3
45827,3
45828,8
45829,3
45830,0
45831,6
45832,6
45833,6
45834,0
45835,1
45836,4
45837,1
45838,5
45839,8
45840,4
45841,4
45842,6
45843,7
45844,7
45845,3
45846,6
45847,7
45848,4
45849,8
45850,4
45851,0
45852,6
45853,6
45854,6
45855,4
45856,7
45857,6
45858,0
45859,7
45860,6
45861,1
45862,4
45863,1
45864,1
45865,4
45866,3
45867,8
45868,1
45869,6
45870,7
45871,2
45872,1
45873,7
45874,8
45875,6
45876,4
45877,5
45878,4
45879,8
45880,2
45881,8
45882,5
45883,4
45884,6
45885,3
45886,0
45887,8
45888,8
45889,6
45890,4
45891,1
45892,4
45893,2
45894,8
45895,5
45896,5
45897,6
45898,8
45899,3
45900,1
45901,7
45902,7
45903,3
45904,7
45905,6
45906,0
45907,6
45908,6
45909,2
45910,1
45911,4
45912,5
45913,8
45914,8
45915,5
45916,3
45917,1
45918,5
45919,5
45920,3
45921,4
45922,6
45923,5
45924,2
45925,8
45926,6
45927,5
45928,6
45929,0
45930,2
45931,3
45932,7
45933,7
45934,4
45935,2
45936,0
45937,3
45938,3
45939,0
45940,2
45941,6
45942,8
45943,5
45944,5
45945,7
45946,0
45947,0
45948,5
45949,2
45950,7
45951,6
45952,7
45953,3
45954,3
45955,2
45956,3
45957,4
45958,0
45959,7
45960,3
45961,4
45962,4
45963,5
45964,7
45965,7
45966,4
45967,0
45968,3
45969,2
45970,2
45971,4
45972,7
45973,5
45974,1
45975,6
45976,3
45977,0
45978,2
45979,3
45980,0
45981,8
45982,2
45983,3
45984,6
45985,6
45986,4
45987,7
45988,7
45989,5
45990,4
45991,6
45992,6
45993,2
45994,5
45995,2
45996,6
45997,0
45998,3
45999,2
46000,8
46001,4
46002,2
46003,6
46004,6
46005,5
46006,5
46007,2
46008,5
46009,3
46010,1
46011,2
46012,1
46013,4
46014,2
46015,6
46016,6
46017,7
46018,5
46019,8
46020,7
46021,5
46022,0
46023,2
46024,6
46025,5
46026,5
46027,1
46028,2
46029,8
46030,0
46031,4
46032,6
46033,3
46034,5
46035,5
46036,5
46037,3
46038,0
46039,6
46040,0
46041,6
46042,7
46043,4
46044,6
46045,8
46046,5
46047,4
46048,2
46049,7
46050,2
46051,1
46052,6
46053,5
46054,4
46055,6
46056,4
46057,8
46058,6
46059,5
46060,6
46061,0
46062,2
46063,3
46064,1
46065,5
46066,3
46067,4
46068,5
46069,6
46070,7
46071,2
46072,3
46073,7
46074,6
46075,6
46076,4
46077,3
46078,3
46079,2
46080,4
46081,6
46082,3
46083,4
46084,2
46085,1
46086,1
46087,4
46088,4
46089,6
46090,7
46091,3
46092,7
46093,2
46094,5
46095,6
46096,0
46097,6
46098,4
46099,4
46100,7
46101,6
46102,6
46103,2
46104,6
46105,1
46106,3
46107,3
46108,5
46109,1
46110,5
46111,4
46112,1
46113,5
46114,2
46115,3
46116,4
46117,0
46118,3
46119,6
46120,8
46121,3
46122,7
46123,1
46124,8
46125,8
46126,2
46127,3
46128,5
46129,3
46130,6
46131,0
46132,6
46133,4
46134,6
46135,1
46136,0
46137,4
46138,1
46139,0
46140,3
46141,5
46142,4
46143,4
46144,3
46145,6
46146,2
46147,4
46148,7
46149,4
46150,5
46151,7
46152,6
46153,0
46154,7
46155,4
46156,4
46157,4
46158,8
46159,1
46160,5
46161,3
46162,4
46163,7
46164,4
46165,6
46166,8
46167,3
46168,1
46169,6
46170,6
46171,4
46172,4
46173,7
46174,7
46175,7
46176,4
46177,5
46178,7
46179,2
46180,6
46181,6
46182,1
46183,0
46184,4
46185,1
46186,5
46187,8
46188,4
46189,4
46190,6
46191,7
46192,6
46193,8
46194,7
46195,2
46196,4
46197,3
46198,2
46199,3
46200,0
46201,4
46202,2
46203,2
46204,6
46205,4
46206,0
46207,5
46208,5
46209,3
46210,0
46211,3
46212,8
46213,2
46214,4
46215,8
46216,0
46217,6
46218,6
46219,7
46220,8
46221,5
46222,7
46223,2
46224,3
46225,4
46226,5
46227,5
46228,4
46229,5
46230,6
46231,4
46232,2
46233,1
46234,4
46235,8
46236,1
46237,6
46238,1
46239,6
46240,3
46241,7
46242,3
46243,4
46244,1
46245,8
46246,5
46247,5
46248,2
46249,0
46250,4
46251,8
46252,3
46253,4
46254,5
46255,0
46256,4
46257,8
46258,5
46259,4
46260,0
46261,1
46262,5
46263,5
46264,1
46265,6
46266,5
46267,5
46268,7
46269,6
46270,3
46271,2
46272,6
46273,8
46274,2
46275,6
46276,3
46277,4
46278,5
46279,5
46280,6
46281,3
46282,6
46283,2
46284,3
46285,7
46286,7
46287,4
46288,4
46289,8
46290,3
46291,4
46292,7
46293,4
46294,4
46295,7
46296,2
46297,0
46298,5
46299,6
46300,8
46301,7
46302,1
46303,7
46304,3
46305,0
46306,6
46307,4
46308,4
46309,2
46310,3
46311,2
46312,2
46313,5
46314,2
46315,2
46316,6
46317,3
46318,2
46319,4
46320,6
46321,6
46322,4
46323,4
46324,8
46325,4
46326,4
46327,0
46328,1
46329,4
46330,1
46331,5
46332,4
46333,7
46334,5
46335,3
46336,1
46337,7
46338,2
46339,6
46340,8
46341,0
46342,7
46343,6
46344,8
46345,0
46346,2
46347,3
46348,5
46349,5
46350,7
46351,4
46352,2
46353,3
46354,0
46355,2
46356,1
46357,2
46358,6
46359,7
46360,0
46361,1
46362,7
46363,5
46364,4
46365,1
46366,3
46367,5
46368,5
46369,0
46370,3
46371,4
46372,2
46373,8
46374,6
46375,6
46376,5
46377,6
46378,2
46379,2
46380,7
46381,5
46382,2
46383,0
46384,6
46385,2
46386,7
46387,7
46388,1
46389,4
46390,7
46391,3
46392,2
46393,4
46394,1
46395,3
46396,8
46397,7
46398,4
46399,5
46400,4
46401,3
46402,0
46403,6
46404,1
46405,8
46406,7
46407,2
46408,2
46409,1
46410,2
46411,2
46412,3
46413,4
46414,6
46415,7
46416,8
46417,1
46418,3
46419,4
46420,3
46421,6
46422,3
46423,5
46424,3
46425,2
46426,4
46427,4
46428,8
46429,3
46430,3
46431,7
46432,8
46433,7
46434,4
46435,2
46436,1
46437,2
46438,3
46439,2
46440,3
46441,3
46442,7
46443,5
46444,1
46445,0
46446,5
46447,6
46448,2
46449,6
46450,6
46451,3
46452,3
46453,6
46454,0
46455,4
46456,8
46457,7
46458,6
46459,6
46460,5
46461,8
46462,1
46463,1
46464,4
46465,4
46466,3
46467,5
46468,3
46469,4
46470,8
46471,2
46472,4
46473,2
46474,5
46475,1
46476,0
46477,7
46478,8
46479,3
46480,5
46481,2
46482,7
46483,1
46484,7
46485,8
46486,2
46487,3
46488,6
46489,6
46490,2
46491,7
46492,8
46493,2
46494,6
46495,7
46496,7
46497,4
46498,4
46499,4
46500,8
46501,4
46502,3
46503,7
46504,6
46505,0
46506,2
46507,4
46508,4
46509,2
46510,4
46511,4
46512,2
46513,1
46514,1
46515,4
46516,7
46517,7
46518,4
46519,8
46520,5
46521,4
46522,4
46523,3
46524,7
46525,4
46526,0
46527,6
46528,3
46529,4
46530,3
46531,6
46532,0
46533,5
46534,7
46535,5
46536,8
46537,6
46538,5
46539,3
46540,4
46541,1
46542,3
46543,6
46544,8
46545,1
46546,3
46547,1
46548,0
46549,3
46550,6
46551,4
46552,6
46553,5
46554,4
46555,0
46556,4
46557,7
46558,7
46559,6
46560,7
46561,2
46562,2
46563,3
46564,7
46565,1
46566,2
46567,6
46568,5
46569,6
46570,2
46571,2
46572,2
46573,6
46574,7
46575,7
46576,4
46577,6
46578,5
46579,5
46580,3
46581,5
46582,5
46583,2
46584,8
46585,6
46586,5
46587,3
46588,5
46589,7
46590,5
46591,3
46592,0
46593,2
46594,3
46595,7
46596,7
46597,4
46598,0
46599,2
46600,6
46601,3
46602,7
46603,2
46604,6
46605,0
46606,4
46607,8
46608,8
46609,5
46610,7
46611,2
46612,7
46613,5
46614,6
46615,0
46616,8
46617,5
46618,0
46619,7
46620,7
46621,3
46622,6
46623,1
46624,7
46625,6
46626,8
46627,8
46628,0
46629,5
46630,0
46631,2
46632,3
46633,7
46634,0
46635,5
46636,5
46637,6
46638,0
46639,8
46640,6
46641,1
46642,7
46643,6
46644,4
46645,4
46646,7
46647,4
46648,3
46649,0
46650,4
46651,4
46652,0
46653,4
46654,4
46655,2
46656,0
46657,3
46658,4
46659,7
46660,6
46661,3
46662,0
46663,6
46664,5
46665,3
46666,0
46667,3
46668,0
46669,0
46670,5
46671,5
46672,7
46673,5
46674,8
46675,4
46676,7
46677,6
46678,0
46679,6
46680,8
46681,4
46682,6
46683,4
46684,7
46685,5
46686,7
46687,3
46688,4
46689,3
46690,5
46691,8
46692,2
46693,6
46694,6
46695,6
46696,3
46697,2
46698,7
46699,6
46700,0
46701,4
46702,5
46703,5
46704,2
46705,0
46706,4
46707,4
46708,7
46709,3
46710,0
46711,4
46712,3
46713,7
46714,7
46715,8
46716,2
46717,5
46718,3
46719,6
46720,4
46721,8
46722,2
46723,8
46724,8
46725,7
46726,4
46727,3
46728,4
46729,0
46730,2
46731,5
46732,5
46733,4
46734,6
46735,4
46736,2
46737,4
46738,2
46739,0
46740,7
46741,6
46742,1
46743,7
46744,8
46745,5
46746,8
46747,6
46748,3
46749,2
46750,5
46751,4
46752,0
46753,6
46754,6
46755,7
46756,7
46757,8
46758,8
46759,8
46760,1
46761,8
46762,0
46763,7
46764,1
46765,1
46766,4
46767,6
46768,3
46769,4
46770,4
46771,6
46772,5
46773,2
46774,4
46775,2
46776,5
46777,2
46778,0
46779,5
46780,1
46781,4
46782,0
46783,6
46784,4
46785,8
46786,3
46787,6
46788,6
46789,6
46790,3
46791,0
46792,6
46793,7
46794,5
46795,3
46796,4
46797,4
46798,8
46799,2
46800,2
46801,0
46802,2
46803,7
46804,1
46805,0
46806,4
46807,2
46808,6
46809,6
46810,7
46811,1
46812,8
46813,0
46814,7
46815,7
46816,7
46817,8
46818,0
46819,7
46820,4
46821,1
46822,5
46823,6
46824,6
46825,2
46826,7
46827,6
46828,5
46829,3
46830,7
46831,4
46832,8
46833,1
46834,4
46835,4
46836,6
46837,2
46838,8
46839,2
46840,4
46841,4
46842,1
46843,4
46844,4
46845,1
46846,2
46847,3
46848,8
46849,8
46850,4
46851,4
46852,6
46853,3
46854,7
46855,8
46856,3
46857,4
46858,6
46859,8
46860,0
46861,7
46862,1
46863,5
46864,7
46865,4
46866,4
46867,6
46868,0
46869,0
46870,6
46871,2
46872,7
46873,7
46874,6
46875,8
46876,0
46877,2
46878,4
46879,4
46880,2
46881,3
46882,6
46883,2
46884,8
46885,6
46886,6
46887,0
46888,7
46889,8
46890,4
46891,7
46892,0
46893,5
46894,3
46895,8
46896,0
46897,8
46898,4
46899,0
46900,0
46901,7
46902,4
46903,7
46904,7
46905,3
46906,2
46907,7
46908,4
46909,5
46910,2
46911,7
46912,6
46913,6
46914,3
46915,6
46916,6
46917,2
46918,4
46919,4
46920,2
46921,0
46922,0
46923,4
46924,4
46925,4
46926,5
46927,4
46928,6
46929,4
46930,7
46931,5
46932,7
46933,6
46934,3
46935,6
46936,3
46937,2
46938,6
46939,1
46940,0
46941,3
46942,1
46943,6
46944,0
46945,7
46946,5
46947,0
46948,0
46949,2
46950,5
46951,5
46952,2
46953,0
46954,2
46955,6
46956,2
46957,6
46958,7
46959,2
46960,7
46961,7
46962,0
46963,7
46964,2
46965,0
46966,8
46967,1
46968,7
46969,5
46970,1
46971,0
46972,7
46973,3
46974,8
46975,5
46976,5
46977,4
46978,6
46979,6
46980,2
46981,5
46982,3
46983,0
46984,7
46985,6
46986,0
46987,5
46988,6
46989,7
46990,2
46991,2
46992,2
46993,4
46994,3
46995,3
46996,3
46997,5
46998,5
46999,3
47000,2
47001,1
47002,3
47003,6
47004,6
47005,3
47006,6
47007,1
47008,4
47009,1
47010,5
47011,2
47012,2
47013,7
47014,4
47015,5
47016,6
47017,5
47018,0
47019,6
47020,2
47021,6
47022,7
47023,2
47024,0
47025,5
47026,2
47027,7
47028,4
47029,3
47030,6
47031,0
47032,1
47033,6
47034,1
47035,4
47036,6
47037,4
47038,4
47039,2
47040,5
47041,2
47042,7
47043,5
47044,6
47045,4
47046,7
47047,4
47048,6
47049,1
47050,0
47051,5
47052,6
47053,1
47054,2
47055,5
47056,6
47057,7
47058,4
47059,8
47060,4
47061,3
47062,4
47063,4
47064,3
47065,7
47066,1
47067,6
47068,3
47069,4
47070,8
47071,8
47072,4
47073,3
47074,1
47075,4
47076,6
47077,1
47078,1
47079,5
47080,1
47081,4
47082,4
47083,6
47084,2
47085,0
47086,3
47087,2
47088,4
47089,4
47090,2
47091,6
47092,6
47093,4
47094,2
47095,0
47096,0
47097,2
47098,5
47099,6
47100,5
47101,3
47102,8
47103,8
47104,3
47105,1
47106,4
47107,4
47108,8
47109,7
47110,1
47111,2
47112,5
47113,1
47114,6
47115,6
47116,6
47117,4
47118,2
47119,5
47120,1
47121,2
47122,4
47123,4
47124,5
47125,7
47126,5
47127,1
47128,4
47129,4
47130,3
47131,6
47132,3
47133,7
47134,2
47135,3
47136,4
47137,2
47138,8
47139,6
47140,1
47141,4
47142,8
47143,5
47144,8
47145,2
47146,6
47147,4
47148,1
47149,4
47150,8
47151,4
47152,0
47153,6
47154,7
47155,7
47156,4
47157,6
47158,8
47159,6
47160,3
47161,2
47162,5
47163,6
47164,1
47165,0
47166,5
47167,6
47168,5
47169,6
47170,0
47171,6
47172,6
47173,2
47174,3
47175,3
47176,2
47177,6
47178,5
47179,5
47180,2
47181,5
47182,5
47183,6
47184,5
47185,6
47186,8
47187,6
47188,7
47189,5
47190,8
47191,6
47192,6
47193,2
47194,2
47195,1
47196,6
47197,4
47198,3
47199,4
47200,8
47201,8
47202,4
47203,1
47204,3
47205,2
47206,5
47207,4
47208,0
47209,5
47210,6
47211,2
47212,1
47213,6
47214,6
47215,2
47216,1
47217,3
47218,2
47219,8
47220,6
47221,5
47222,4
47223,3
47224,5
47225,5
47226,0
47227,1
47228,5
47229,5
47230,2
47231,0
47232,6
47233,0
47234,7
47235,5
47236,6
47237,6
47238,1
47239,4
47240,8
47241,4
47242,3
47243,7
47244,7
47245,8
47246,0
47247,0
47248,2
47249,4
47250,3
47251,3
47252,5
47253,1
47254,2
47255,5
47256,5
47257,7
47258,1
47259,3
47260,7
47261,3
47262,5
47263,1
47264,6
47265,5
47266,5
47267,8
47268,5
47269,8
47270,3
47271,3
47272,5
47273,6
47274,1
47275,0
47276,5
47277,4
47278,6
47279,3
47280,3
47281,4
47282,6
47283,7
47284,8
47285,3
47286,6
47287,3
47288,7
47289,1
47290,6
47291,7
47292,2
47293,6
47294,3
47295,3
47296,5
47297,3
47298,7
47299,1
47300,4
47301,4
47302,3
47303,2
47304,6
47305,6
47306,7
47307,6
47308,7
47309,5
47310,4
47311,3
47312,2
47313,2
47314,8
47315,6
47316,6
47317,6
47318,5
47319,1
47320,0
47321,5
47322,6
47323,5
47324,4
47325,2
47326,0
47327,0
47328,6
47329,5
47330,2
47331,5
47332,3
47333,4
47334,8
47335,4
47336,5
47337,4
47338,6
47339,1
47340,5
47341,5
47342,6
47343,1
47344,0
47345,2
47346,3
47347,0
47348,6
47349,2
47350,6
47351,7
47352,7
47353,4
47354,7
47355,5
47356,7
47357,0
47358,5
47359,4
47360,8
47361,2
47362,3
47363,7
47364,3
47365,5
47366,1
47367,3
47368,1
47369,0
47370,6
47371,1
47372,3
47373,7
47374,0
47375,3
47376,4
47377,7
47378,3
47379,6
47380,2
47381,5
47382,3
47383,4
47384,5
47385,0
47386,3
47387,6
47388,1
47389,4
47390,5
47391,4
47392,6
47393,0
47394,5
47395,5
47396,2
47397,1
47398,2
47399,5
47400,2
47401,2
47402,3
47403,5
47404,3
47405,0
47406,3
47407,7
47408,3
47409,3
47410,3
47411,6
47412,8
47413,5
47414,0
47415,3
47416,6
47417,4
47418,5
47419,4
47420,5
47421,3
47422,6
47423,3
47424,4
47425,1
47426,8
47427,0
47428,7
47429,1
47430,4
47431,8
47432,0
47433,7
47434,6
47435,5
47436,5
47437,4
47438,5
47439,5
47440,3
47441,4
47442,3
47443,0
47444,3
47445,2
47446,0
47447,5
47448,6
47449,2
47450,4
47451,0
47452,0
47453,1
47454,3
47455,7
47456,7
47457,0
47458,2
47459,2
47460,1
47461,5
47462,7
47463,5
47464,4
47465,4
47466,7
47467,3
47468,7
47469,1
47470,8
47471,4
47472,8
47473,1
47474,5
47475,7
47476,4
47477,0
47478,1
47479,1
47480,3
47481,7
47482,6
47483,3
47484,1
47485,5
47486,7
47487,1
47488,0
47489,6
47490,6
47491,3
47492,7
47493,2
47494,1
47495,2
47496,2
47497,5
47498,4
47499,6
47500,7
47501,3
47502,3
47503,1
47504,3
47505,1
47506,8
47507,6
47508,1
47509,5
47510,3
47511,6
47512,0
47513,0
47514,4
47515,6
47516,7
47517,7
47518,4
47519,0
47520,2
47521,5
47522,3
47523,1
47524,6
47525,1
47526,1
47527,3
47528,4
47529,4
47530,0
47531,6
47532,3
47533,4
47534,4
47535,2
47536,5
47537,0
47538,4
47539,0
47540,6
47541,0
47542,7
47543,7
47544,2
47545,4
47546,8
47547,7
47548,0
47549,1
47550,3
47551,0
47552,7
47553,3
47554,6
47555,6
47556,2
47557,0
47558,0
47559,1
47560,1
47561,8
47562,1
47563,1
47564,2
47565,4
47566,3
47567,4
47568,7
47569,1
47570,6
47571,4
47572,1
47573,3
47574,1
47575,4
47576,7
47577,0
47578,2
47579,4
47580,2
47581,0
47582,0
47583,2
47584,7
47585,6
47586,4
47587,6
47588,1
47589,6
47590,8
47591,5
47592,7
47593,0
47594,7
47595,6
47596,7
47597,4
47598,3
47599,2
47600,4
47601,4
47602,6
47603,6
47604,5
47605,2
47606,2
47607,3
47608,5
47609,2
47610,7
47611,3
47612,0
47613,7
47614,1
47615,6
47616,2
47617,4
47618,0
47619,3
47620,6
47621,0
47622,3
47623,2
47624,5
47625,8
47626,6
47627,6
47628,3
47629,3
47630,8
47631,8
47632,0
47633,7
47634,7
47635,6
47636,6
47637,0
47638,3
47639,3
47640,4
47641,8
47642,1
47643,6
47644,4
47645,2
47646,6
47647,3
47648,1
47649,3
47650,6
47651,5
47652,4
47653,1
47654,3
47655,1
47656,6
47657,5
47658,4
47659,0
47660,7
47661,3
47662,7
47663,6
47664,7
47665,6
47666,2
47667,5
47668,3
47669,1
47670,2
47671,5
47672,7
47673,6
47674,6
47675,5
47676,5
47677,8
47678,7
47679,6
47680,2
47681,8
47682,3
47683,6
47684,2
47685,3
47686,7
47687,0
47688,4
47689,3
47690,2
47691,0
47692,4
47693,3
47694,2
47695,7
47696,2
47697,6
47698,7
47699,3
47700,5
47701,7
47702,3
47703,2
47704,5
47705,5
47706,1
47707,8
47708,5
47709,0
47710,6
47711,8
47712,5
47713,1
47714,7
47715,4
47716,6
47717,5
47718,5
47719,5
47720,6
47721,6
47722,1
47723,2
47724,8
47725,3
47726,6
47727,1
47728,3
47729,0
47730,5
47731,7
47732,1
47733,6
47734,0
47735,4
47736,8
47737,8
47738,6
47739,1
47740,6
47741,3
47742,4
47743,5
47744,7
47745,3
47746,2
47747,5
47748,0
47749,4
47750,5
47751,3
47752,1
47753,4
47754,0
47755,6
47756,3
47757,5
47758,2
47759,0
47760,7
47761,6
47762,4
47763,4
47764,6
47765,0
47766,2
47767,0
47768,1
47769,3
47770,2
47771,1
47772,6
47773,3
47774,5
47775,7
47776,8
47777,4
47778,4
47779,1
47780,1
47781,3
47782,8
47783,7
47784,1
47785,3
47786,6
47787,3
47788,2
47789,1
47790,5
47791,5
47792,6
47793,4
47794,5
47795,4
47796,8
47797,0
47798,7
47799,0
47800,5
47801,1
47802,5
47803,2
47804,4
47805,4
47806,4
47807,3
47808,2
47809,6
47810,0
47811,3
47812,5
47813,3
47814,4
47815,8
47816,3
47817,5
47818,0
47819,5
47820,0
47821,6
47822,4
47823,8
47824,0
47825,5
47826,6
47827,1
47828,7
47829,8
47830,4
47831,3
47832,7
47833,3
47834,0
47835,6
47836,5
47837,6
47838,4
47839,2
47840,3
47841,2
47842,7
47843,7
47844,3
47845,3
47846,3
47847,7
47848,4
47849,8
47850,3
47851,3
47852,4
47853,2
47854,2
47855,8
47856,2
47857,5
47858,4
47859,4
47860,4
47861,4
47862,2
47863,2
47864,8
47865,4
47866,0
47867,5
47868,0
47869,7
47870,5
47871,2
47872,1
47873,4
47874,2
47875,1
47876,1
47877,5
47878,6
47879,3
47880,3
47881,6
47882,0
47883,6
47884,5
47885,2
47886,5
47887,6
47888,0
47889,6
47890,5
47891,8
47892,5
47893,5
47894,7
47895,5
47896,2
47897,7
47898,2
47899,1
47900,4
47901,1
47902,7
47903,3
47904,2
47905,5
47906,7
47907,7
47908,6
47909,4
47910,1
47911,4
47912,5
47913,6
47914,2
47915,2
47916,3
47917,6
47918,2
47919,0
47920,5
47921,0
47922,2
47923,5
47924,7
47925,6
47926,3
47927,6
47928,1
47929,1
47930,7
47931,2
47932,6
47933,3
47934,8
47935,5
47936,3
47937,5
47938,5
47939,5
47940,1
47941,4
47942,0
47943,3
47944,2
47945,5
47946,2
47947,7
47948,4
47949,3
47950,4
47951,7
47952,6
47953,4
47954,7
47955,3
47956,4
47957,7
47958,2
47959,1
47960,3
47961,4
47962,5
47963,5
47964,8
47965,6
47966,3
47967,8
47968,7
47969,7
47970,8
47971,7
47972,8
47973,7
47974,4
47975,8
47976,1
47977,0
47978,4
47979,4
47980,2
47981,3
47982,4
47983,3
47984,0
47985,0
47986,6
47987,4
47988,3
47989,4
47990,6
47991,4
47992,2
47993,4
47994,4
47995,0
47996,6
47997,8
47998,6
47999,6
48000,7
48001,3
48002,5
48003,6
48004,8
48005,0
48006,2
48007,1
48008,7
48009,3
48010,4
48011,1
48012,8
48013,4
48014,6
48015,2
48016,4
48017,0
48018,8
48019,7
48020,4
48021,7
48022,3
48023,5
48024,1
48025,2
48026,7
48027,5
48028,5
48029,7
48030,3
48031,7
48032,1
48033,6
48034,8
48035,4
48036,0
48037,7
48038,5
48039,3
48040,6
48041,1
48042,4
48043,3
48044,5
48045,6
48046,3
48047,2
48048,6
48049,5
48050,7
